transaction_id,client_id,date,amount,sku_count,categories_purchased
TXN-000354,CLI-0484,2021-03-03,234.47,7,gaseosas|agua|jugos
TXN-000355,CLI-0435,2021-03-03,84.37,3,gaseosas|agua|jugos
TXN-000356,CLI-0215,2021-03-03,118.79,2,gaseosas|agua
TXN-000357,CLI-0064,2021-03-03,141.13,6,gaseosas|agua|jugos
TXN-000358,CLI-0122,2021-03-03,314.0,5,gaseosas|agua|jugos
TXN-000359,CLI-0449,2021-03-03,105.92,3,gaseosas|agua
TXN-000360,CLI-0181,2021-03-03,279.94,8,gaseosas|agua|jugos
TXN-000361,CLI-0195,2021-03-03,127.52,4,gaseosas|agua
TXN-000362,CLI-0181,2021-03-03,245.5,3,gaseosas|agua|jugos
TXN-000363,CLI-0267,2021-03-03,121.6,3,gaseosas|agua
TXN-000364,CLI-0111,2021-03-03,393.76,5,gaseosas|agua|jugos|energeticas
TXN-000365,CLI-0176,2021-03-03,329.25,10,gaseosas|agua|jugos|energeticas
TXN-000366,CLI-0411,2021-03-03,122.19,5,gaseosas|agua
TXN-000367,CLI-0370,2021-03-03,154.9,5,gaseosas|agua|jugos
TXN-000368,CLI-0409,2021-03-03,114.49,7,gaseosas|agua|jugos
TXN-000369,CLI-0324,2021-03-04,193.66,4,gaseosas|agua
TXN-000370,CLI-0080,2021-03-04,105.49,1,gaseosas
TXN-000371,CLI-0122,2021-03-04,250.68,5,gaseosas|agua|jugos
TXN-000372,CLI-0079,2021-03-04,170.12,7,gaseosas|agua|jugos
TXN-000373,CLI-0104,2021-03-04,168.59,9,gaseosas|agua|jugos
TXN-000374,CLI-0270,2021-03-04,239.98,9,gaseosas|agua|jugos
TXN-000375,CLI-0366,2021-03-04,92.27,1,gaseosas
TXN-000376,CLI-0169,2021-03-04,272.13,7,gaseosas|agua|jugos
TXN-000377,CLI-0111,2021-03-04,330.79,5,gaseosas|agua|jugos
TXN-000378,CLI-0122,2021-03-04,310.36,6,gaseosas|agua|jugos
TXN-000379,CLI-0409,2021-03-05,106.69,5,gaseosas|agua|jugos
TXN-000380,CLI-0398,2021-03-05,252.56,9,gaseosas|agua|jugos|energeticas
TXN-000381,CLI-0408,2021-03-05,120.86,6,gaseosas|agua
TXN-000382,CLI-0292,2021-03-05,194.07,6,gaseosas|agua|jugos
TXN-000383,CLI-0310,2021-03-05,91.44,3,gaseosas|agua
TXN-000384,CLI-0123,2021-03-05,138.75,3,gaseosas|agua
TXN-000385,CLI-0456,2021-03-05,334.8,6,gaseosas|agua|jugos|energeticas
TXN-000386,CLI-0484,2021-03-05,268.18,7,gaseosas|agua|jugos|energeticas
TXN-000387,CLI-0058,2021-03-05,269.39,6,gaseosas|agua|jugos
TXN-000388,CLI-0282,2021-03-05,113.95,5,gaseosas|agua|jugos
TXN-000389,CLI-0151,2021-03-05,305.64,6,gaseosas|agua|jugos|energeticas
TXN-000390,CLI-0058,2021-03-05,303.06,7,gaseosas|agua|jugos
TXN-000391,CLI-0201,2021-03-06,269.27,10,gaseosas|agua|jugos|energeticas
TXN-000392,CLI-0310,2021-03-06,109.31,3,gaseosas|agua
TXN-000393,CLI-0354,2021-03-06,95.66,5,gaseosas|agua|jugos
TXN-000394,CLI-0360,2021-03-06,87.64,4,gaseosas|agua
TXN-000395,CLI-0411,2021-03-06,129.46,4,gaseosas|agua
TXN-000396,CLI-0192,2021-03-06,104.48,4,gaseosas|agua|jugos
TXN-000397,CLI-0122,2021-03-06,279.15,6,gaseosas|agua|jugos|energeticas
TXN-000398,CLI-0484,2021-03-06,288.64,5,gaseosas|agua|jugos
TXN-000399,CLI-0324,2021-03-06,191.66,3,gaseosas|agua
TXN-000400,CLI-0192,2021-03-06,118.3,5,gaseosas|agua
TXN-000401,CLI-0193,2021-03-06,205.86,6,gaseosas|agua|jugos
TXN-000402,CLI-0408,2021-03-06,117.71,5,gaseosas|agua
TXN-000403,CLI-0460,2021-03-06,123.46,3,gaseosas|agua
TXN-000404,CLI-0111,2021-03-06,331.05,8,gaseosas|agua|jugos|energeticas
TXN-000405,CLI-0160,2021-03-06,157.46,6,gaseosas|agua|jugos
TXN-000406,CLI-0339,2021-03-06,387.23,8,gaseosas|agua|jugos
TXN-000407,CLI-0267,2021-03-07,140.07,5,gaseosas|agua|jugos
TXN-000408,CLI-0289,2021-03-07,156.7,6,gaseosas|agua
TXN-000409,CLI-0147,2021-03-07,111.29,5,gaseosas|agua|jugos
TXN-000410,CLI-0122,2021-03-07,305.57,3,gaseosas|agua|jugos
TXN-000411,CLI-0389,2021-03-07,131.73,4,gaseosas|agua|jugos
TXN-000412,CLI-0482,2021-03-07,153.34,4,gaseosas|agua|jugos
TXN-000413,CLI-0137,2021-03-07,112.88,4,gaseosas|agua
TXN-000414,CLI-0111,2021-03-08,308.31,3,gaseosas|agua|jugos
TXN-000415,CLI-0139,2021-03-08,123.96,6,gaseosas|agua|jugos
TXN-000416,CLI-0223,2021-03-08,97.47,7,gaseosas|agua|jugos
TXN-000417,CLI-0136,2021-03-08,145.13,5,gaseosas|agua|jugos
TXN-000418,CLI-0292,2021-03-08,201.92,11,gaseosas|agua|jugos|energeticas
TXN-000419,CLI-0042,2021-03-08,317.36,4,gaseosas|agua|jugos
TXN-000420,CLI-0310,2021-03-08,112.03,5,gaseosas|agua|jugos
TXN-000421,CLI-0104,2021-03-08,195.9,5,gaseosas|agua|jugos
TXN-000422,CLI-0176,2021-03-08,314.63,3,gaseosas|agua|jugos
TXN-000423,CLI-0460,2021-03-08,135.7,4,gaseosas|agua
TXN-000424,CLI-0389,2021-03-08,114.59,7,gaseosas|agua|jugos
TXN-000425,CLI-0080,2021-03-08,82.77,6,gaseosas|agua
TXN-000426,CLI-0111,2021-03-09,302.7,6,gaseosas|agua|jugos
TXN-000427,CLI-0123,2021-03-09,156.21,6,gaseosas|agua
TXN-000428,CLI-0297,2021-03-09,395.94,9,gaseosas|agua|jugos|energeticas
TXN-000429,CLI-0310,2021-03-09,93.04,2,gaseosas|agua
TXN-000430,CLI-0192,2021-03-09,107.07,6,gaseosas|agua|jugos
TXN-000431,CLI-0449,2021-03-09,118.33,7,gaseosas|agua|jugos
TXN-000432,CLI-0453,2021-03-09,164.04,4,gaseosas|agua
TXN-000433,CLI-0069,2021-03-09,340.02,7,gaseosas|agua|jugos
TXN-000434,CLI-0201,2021-03-09,247.38,5,gaseosas|agua|jugos|energeticas
TXN-000435,CLI-0358,2021-03-09,185.39,5,gaseosas|agua|jugos
TXN-000436,CLI-0365,2021-03-09,182.68,9,gaseosas|agua|jugos|energeticas
TXN-000437,CLI-0147,2021-03-10,106.86,4,gaseosas|agua
TXN-000438,CLI-0398,2021-03-10,264.64,5,gaseosas|agua|jugos
TXN-000439,CLI-0411,2021-03-10,120.3,4,gaseosas|agua
TXN-000440,CLI-0114,2021-03-10,175.28,3,gaseosas|agua
TXN-000441,CLI-0193,2021-03-10,199.66,3,gaseosas|agua|jugos
TXN-000442,CLI-0484,2021-03-10,261.21,10,gaseosas|agua|jugos|energeticas
TXN-000443,CLI-0289,2021-03-10,133.69,3,gaseosas|agua
TXN-000444,CLI-0111,2021-03-11,354.65,8,gaseosas|agua|jugos|energeticas
TXN-000445,CLI-0058,2021-03-11,236.4,8,gaseosas|agua|jugos|energeticas
TXN-000446,CLI-0354,2021-03-11,107.67,9,gaseosas|agua|jugos
TXN-000447,CLI-0289,2021-03-11,147.18,4,gaseosas|agua
TXN-000448,CLI-0114,2021-03-11,173.94,6,gaseosas|agua
TXN-000449,CLI-0201,2021-03-11,260.5,4,gaseosas|agua|jugos
TXN-000450,CLI-0195,2021-03-11,142.48,5,gaseosas|agua|jugos
TXN-000451,CLI-0201,2021-03-11,256.51,7,gaseosas|agua|jugos|energeticas
TXN-000452,CLI-0456,2021-03-11,335.16,5,gaseosas|agua|jugos
TXN-000453,CLI-0282,2021-03-11,119.19,7,gaseosas|agua|jugos
TXN-000454,CLI-0449,2021-03-11,124.16,6,gaseosas|agua
TXN-000455,CLI-0341,2021-03-12,342.56,10,gaseosas|agua|jugos|energeticas
TXN-000456,CLI-0282,2021-03-12,96.09,5,gaseosas|agua|jugos
TXN-000457,CLI-0192,2021-03-12,90.63,4,gaseosas|agua
TXN-000458,CLI-0114,2021-03-12,169.45,6,gaseosas|agua|jugos
TXN-000459,CLI-0430,2021-03-12,103.11,6,gaseosas|agua|jugos
TXN-000460,CLI-0490,2021-03-12,240.71,5,gaseosas|agua|jugos
TXN-000461,CLI-0147,2021-03-12,102.37,5,gaseosas|agua|jugos
TXN-000462,CLI-0398,2021-03-12,283.92,8,gaseosas|agua|jugos|energeticas
TXN-000463,CLI-0137,2021-03-12,105.18,5,gaseosas|agua
TXN-000464,CLI-0435,2021-03-12,82.47,5,gaseosas|agua
TXN-000465,CLI-0160,2021-03-12,132.98,4,gaseosas|agua
TXN-000466,CLI-0292,2021-03-12,254.13,5,gaseosas|agua|jugos
TXN-000467,CLI-0300,2021-03-12,134.5,5,gaseosas|agua|jugos
TXN-000468,CLI-0360,2021-03-12,77.33,5,gaseosas|agua|jugos
TXN-000469,CLI-0080,2021-03-12,106.29,4,gaseosas|agua
TXN-000470,CLI-0195,2021-03-12,157.49,5,gaseosas|agua
TXN-000471,CLI-0408,2021-03-12,119.3,5,gaseosas|agua
TXN-000472,CLI-0169,2021-03-13,277.73,6,gaseosas|agua|jugos
TXN-000473,CLI-0190,2021-03-13,175.75,6,gaseosas|agua
TXN-000474,CLI-0104,2021-03-13,207.03,7,gaseosas|agua|jugos
TXN-000475,CLI-0111,2021-03-13,325.9,8,gaseosas|agua|jugos
TXN-000476,CLI-0300,2021-03-13,120.28,3,gaseosas|agua
TXN-000477,CLI-0192,2021-03-13,106.03,5,gaseosas|agua|jugos
TXN-000478,CLI-0177,2021-03-13,356.39,6,gaseosas|agua|jugos
TXN-000479,CLI-0010,2021-03-13,169.69,7,gaseosas|agua|jugos
TXN-000480,CLI-0293,2021-03-13,110.05,4,gaseosas|agua
TXN-000481,CLI-0176,2021-03-13,387.56,8,gaseosas|agua|jugos
TXN-000482,CLI-0215,2021-03-13,116.44,2,gaseosas|agua
TXN-000483,CLI-0484,2021-03-13,273.73,5,gaseosas|agua|jugos
TXN-000484,CLI-0371,2021-03-13,112.48,7,gaseosas|agua|jugos
TXN-000485,CLI-0201,2021-03-13,230.59,7,gaseosas|agua|jugos
TXN-000486,CLI-0176,2021-03-14,385.36,9,gaseosas|agua|jugos|energeticas
TXN-000487,CLI-0123,2021-03-14,166.23,5,gaseosas|agua
TXN-000488,CLI-0137,2021-03-14,133.39,3,gaseosas|agua
TXN-000489,CLI-0408,2021-03-14,106.44,6,gaseosas|agua|jugos
TXN-000490,CLI-0413,2021-03-14,52.7,6,gaseosas|agua
TXN-000491,CLI-0413,2021-03-14,53.44,2,gaseosas
TXN-000492,CLI-0326,2021-03-14,300.96,8,gaseosas|agua|jugos|energeticas
TXN-000493,CLI-0147,2021-03-15,125.66,3,gaseosas|agua
TXN-000494,CLI-0430,2021-03-15,87.62,7,gaseosas|agua|jugos
TXN-000495,CLI-0300,2021-03-15,110.04,5,gaseosas|agua|jugos
TXN-000496,CLI-0160,2021-03-15,144.06,6,gaseosas|agua|jugos
TXN-000497,CLI-0058,2021-03-15,246.95,6,gaseosas|agua|jugos
TXN-000498,CLI-0137,2021-03-15,103.36,6,gaseosas|agua
TXN-000499,CLI-0293,2021-03-15,114.41,2,gaseosas|agua
TXN-000500,CLI-0292,2021-03-15,227.03,5,gaseosas|agua|jugos
TXN-000501,CLI-0370,2021-03-15,140.84,6,gaseosas|agua
TXN-000502,CLI-0365,2021-03-15,203.68,10,gaseosas|agua|jugos|energeticas
TXN-000503,CLI-0005,2021-03-15,354.03,9,gaseosas|agua|jugos|energeticas
TXN-000504,CLI-0190,2021-03-15,185.38,2,gaseosas|agua
TXN-000505,CLI-0079,2021-03-16,172.38,7,gaseosas|agua|jugos
TXN-000506,CLI-0484,2021-03-16,259.39,6,gaseosas|agua|jugos
TXN-000507,CLI-0360,2021-03-16,78.54,4,gaseosas|agua
TXN-000508,CLI-0300,2021-03-16,129.69,8,gaseosas|agua|jugos
TXN-000509,CLI-0484,2021-03-16,297.41,8,gaseosas|agua|jugos|energeticas
TXN-000510,CLI-0270,2021-03-16,218.54,11,gaseosas|agua|jugos|energeticas
TXN-000511,CLI-0058,2021-03-16,251.83,5,gaseosas|agua|jugos
TXN-000512,CLI-0326,2021-03-16,304.86,7,gaseosas|agua|jugos|energeticas
TXN-000513,CLI-0409,2021-03-16,124.86,4,gaseosas|agua|jugos
TXN-000514,CLI-0112,2021-03-16,297.48,7,gaseosas|agua|jugos|energeticas
TXN-000515,CLI-0460,2021-03-16,151.07,9,gaseosas|agua|jugos
TXN-000516,CLI-0398,2021-03-16,244.14,8,gaseosas|agua|jugos
TXN-000517,CLI-0227,2021-03-16,187.52,4,gaseosas|agua|jugos
TXN-000518,CLI-0408,2021-03-17,114.44,6,gaseosas|agua
TXN-000519,CLI-0064,2021-03-17,145.19,4,gaseosas|agua|jugos
TXN-000520,CLI-0408,2021-03-17,98.72,4,gaseosas|agua
TXN-000521,CLI-0005,2021-03-17,324.53,6,gaseosas|agua|jugos
TXN-000522,CLI-0310,2021-03-17,116.83,3,gaseosas|agua
TXN-000523,CLI-0430,2021-03-17,88.38,5,gaseosas|agua
TXN-000524,CLI-0358,2021-03-17,191.14,3,gaseosas|agua|jugos
TXN-000525,CLI-0084,2021-03-17,89.82,5,gaseosas|agua
TXN-000526,CLI-0300,2021-03-17,123.26,4,gaseosas|agua
TXN-000527,CLI-0300,2021-03-17,128.09,4,gaseosas|agua
TXN-000528,CLI-0201,2021-03-17,234.62,5,gaseosas|agua|jugos
TXN-000529,CLI-0449,2021-03-17,120.05,5,gaseosas|agua
TXN-000530,CLI-0080,2021-03-17,86.7,3,gaseosas|agua
TXN-000531,CLI-0365,2021-03-17,225.18,7,gaseosas|agua|jugos
TXN-000532,CLI-0339,2021-03-17,350.25,4,gaseosas|agua|jugos
TXN-000533,CLI-0339,2021-03-17,321.73,8,gaseosas|agua|jugos|energeticas
TXN-000534,CLI-0293,2021-03-18,110.22,4,gaseosas|agua
TXN-000535,CLI-0177,2021-03-18,374.62,5,gaseosas|agua|jugos
TXN-000536,CLI-0363,2021-03-18,153.1,5,gaseosas|agua|jugos
TXN-000537,CLI-0201,2021-03-18,231.84,4,gaseosas|agua|jugos
TXN-000538,CLI-0371,2021-03-18,141.81,7,gaseosas|agua|jugos
TXN-000539,CLI-0169,2021-03-18,268.02,10,gaseosas|agua|jugos|energeticas
TXN-000540,CLI-0366,2021-03-18,84.91,1,gaseosas
TXN-000541,CLI-0365,2021-03-18,201.33,10,gaseosas|agua|jugos|energeticas
TXN-000542,CLI-0122,2021-03-18,306.45,6,gaseosas|agua|jugos
TXN-000543,CLI-0136,2021-03-18,118.26,6,gaseosas|agua|jugos
TXN-000544,CLI-0374,2021-03-19,136.21,7,gaseosas|agua|jugos
TXN-000545,CLI-0190,2021-03-19,169.5,4,gaseosas|agua
TXN-000546,CLI-0370,2021-03-19,143.45,7,gaseosas|agua|jugos
TXN-000547,CLI-0282,2021-03-19,111.11,3,gaseosas|agua
TXN-000548,CLI-0389,2021-03-19,127.43,6,gaseosas|agua|jugos
TXN-000549,CLI-0411,2021-03-19,130.15,5,gaseosas|agua|jugos
TXN-000550,CLI-0114,2021-03-20,168.97,2,gaseosas|agua
TXN-000551,CLI-0370,2021-03-20,134.62,7,gaseosas|agua|jugos
TXN-000552,CLI-0435,2021-03-20,73.23,6,gaseosas|agua|jugos
TXN-000553,CLI-0354,2021-03-20,103.67,4,gaseosas|agua|jugos
TXN-000554,CLI-0430,2021-03-20,103.84,6,gaseosas|agua|jugos
TXN-000555,CLI-0080,2021-03-20,93.83,4,gaseosas|agua
TXN-000556,CLI-0042,2021-03-20,344.49,4,gaseosas|agua|jugos
TXN-000557,CLI-0123,2021-03-20,161.72,5,gaseosas|agua
TXN-000558,CLI-0289,2021-03-20,146.59,3,gaseosas|agua
TXN-000559,CLI-0374,2021-03-21,112.3,6,gaseosas|agua|jugos
TXN-000560,CLI-0058,2021-03-21,255.49,7,gaseosas|agua|jugos
TXN-000561,CLI-0195,2021-03-21,148.07,5,gaseosas|agua
TXN-000562,CLI-0147,2021-03-21,122.35,5,gaseosas|agua|jugos
TXN-000563,CLI-0292,2021-03-21,255.48,9,gaseosas|agua|jugos|energeticas
TXN-000564,CLI-0169,2021-03-21,253.69,7,gaseosas|agua|jugos|energeticas
TXN-000565,CLI-0195,2021-03-21,152.96,5,gaseosas|agua
TXN-000566,CLI-0114,2021-03-21,142.03,4,gaseosas|agua|jugos
TXN-000567,CLI-0231,2021-03-21,136.39,5,gaseosas|agua
TXN-000568,CLI-0267,2021-03-21,133.94,4,gaseosas|agua
TXN-000569,CLI-0193,2021-03-21,223.52,7,gaseosas|agua|jugos
TXN-000570,CLI-0058,2021-03-22,294.11,7,gaseosas|agua|jugos|energeticas
TXN-000571,CLI-0411,2021-03-22,109.59,5,gaseosas|agua
TXN-000572,CLI-0360,2021-03-22,85.23,4,gaseosas|agua|jugos
TXN-000573,CLI-0409,2021-03-22,128.26,6,gaseosas|agua|jugos
TXN-000574,CLI-0064,2021-03-22,180.43,4,gaseosas|agua
TXN-000575,CLI-0365,2021-03-22,188.06,7,gaseosas|agua|jugos|energeticas
TXN-000576,CLI-0136,2021-03-22,137.84,6,gaseosas|agua|jugos
TXN-000577,CLI-0482,2021-03-22,145.67,3,gaseosas|agua
TXN-000578,CLI-0324,2021-03-22,195.8,2,gaseosas|agua
TXN-000579,CLI-0482,2021-03-23,150.21,2,gaseosas|agua
TXN-000580,CLI-0358,2021-03-23,201.92,6,gaseosas|agua|jugos
TXN-000581,CLI-0479,2021-03-23,76.24,1,gaseosas
TXN-000582,CLI-0058,2021-03-23,298.38,8,gaseosas|agua|jugos|energeticas
TXN-000583,CLI-0435,2021-03-23,83.3,6,gaseosas|agua|jugos
TXN-000584,CLI-0137,2021-03-23,125.44,2,gaseosas|agua
TXN-000585,CLI-0177,2021-03-24,393.33,9,gaseosas|agua|jugos|energeticas
TXN-000586,CLI-0177,2021-03-24,350.01,5,gaseosas|agua|jugos
TXN-000587,CLI-0354,2021-03-24,113.92,4,gaseosas|agua|jugos
TXN-000588,CLI-0139,2021-03-24,136.52,4,gaseosas|agua
TXN-000589,CLI-0123,2021-03-24,180.38,7,gaseosas|agua|jugos
TXN-000590,CLI-0058,2021-03-24,250.58,9,gaseosas|agua|jugos
TXN-000591,CLI-0190,2021-03-24,182.06,5,gaseosas|agua|jugos
TXN-000592,CLI-0084,2021-03-24,89.34,8,gaseosas|agua|jugos
TXN-000593,CLI-0147,2021-03-24,105.93,2,gaseosas|agua
TXN-000594,CLI-0297,2021-03-24,321.52,5,gaseosas|agua|jugos
TXN-000595,CLI-0215,2021-03-24,128.38,3,gaseosas|agua
TXN-000596,CLI-0084,2021-03-24,84.11,4,gaseosas|agua
TXN-000597,CLI-0292,2021-03-24,217.77,6,gaseosas|agua|jugos|energeticas
TXN-000598,CLI-0169,2021-03-24,287.71,9,gaseosas|agua|jugos|energeticas
TXN-000599,CLI-0042,2021-03-24,308.73,7,gaseosas|agua|jugos
TXN-000600,CLI-0479,2021-03-25,85.23,4,gaseosas|agua
TXN-000601,CLI-0389,2021-03-25,119.33,5,gaseosas|agua
TXN-000602,CLI-0005,2021-03-25,386.18,7,gaseosas|agua|jugos
TXN-000603,CLI-0064,2021-03-25,173.95,3,gaseosas|agua
TXN-000604,CLI-0215,2021-03-25,99.43,5,gaseosas|agua|jugos
TXN-000605,CLI-0010,2021-03-25,180.76,6,gaseosas|agua|jugos
TXN-000606,CLI-0139,2021-03-26,152.12,5,gaseosas|agua
TXN-000607,CLI-0193,2021-03-26,243.53,8,gaseosas|agua|jugos|energeticas
TXN-000608,CLI-0339,2021-03-26,355.15,9,gaseosas|agua|jugos|energeticas
TXN-000609,CLI-0484,2021-03-26,274.05,6,gaseosas|agua|jugos
TXN-000610,CLI-0341,2021-03-26,410.62,4,gaseosas|agua|jugos
TXN-000611,CLI-0409,2021-03-26,131.4,7,gaseosas|agua|jugos
TXN-000612,CLI-0479,2021-03-26,77.3,1,gaseosas
TXN-000613,CLI-0292,2021-03-26,240.86,9,gaseosas|agua|jugos|energeticas
TXN-000614,CLI-0079,2021-03-26,149.11,5,gaseosas|agua
TXN-000615,CLI-0300,2021-03-26,115.69,6,gaseosas|agua
TXN-000616,CLI-0215,2021-03-26,114.85,3,gaseosas|agua
TXN-000617,CLI-0136,2021-03-27,147.76,8,gaseosas|agua|jugos
TXN-000618,CLI-0389,2021-03-27,141.94,6,gaseosas|agua
TXN-000619,CLI-0389,2021-03-27,114.14,3,gaseosas|agua
TXN-000620,CLI-0484,2021-03-27,260.82,11,gaseosas|agua|jugos|energeticas
TXN-000621,CLI-0363,2021-03-27,164.21,4,gaseosas|agua|jugos
TXN-000622,CLI-0111,2021-03-27,326.57,7,gaseosas|agua|jugos
TXN-000623,CLI-0370,2021-03-27,134.89,3,gaseosas|agua
TXN-000624,CLI-0453,2021-03-27,154.42,5,gaseosas|agua|jugos
TXN-000625,CLI-0137,2021-03-27,120.09,4,gaseosas|agua
TXN-000626,CLI-0137,2021-03-27,127.3,5,gaseosas|agua
TXN-000627,CLI-0192,2021-03-27,117.12,4,gaseosas|agua
TXN-000628,CLI-0409,2021-03-27,119.92,4,gaseosas|agua
TXN-000629,CLI-0360,2021-03-28,81.61,5,gaseosas|agua
TXN-000630,CLI-0282,2021-03-28,90.83,5,gaseosas|agua|jugos
TXN-000631,CLI-0058,2021-03-28,244.83,8,gaseosas|agua|jugos|energeticas
TXN-000632,CLI-0195,2021-03-28,154.98,3,gaseosas|agua
TXN-000633,CLI-0354,2021-03-28,97.69,5,gaseosas|agua|jugos
TXN-000634,CLI-0137,2021-03-28,118.94,4,gaseosas|agua
TXN-000635,CLI-0444,2021-03-28,157.18,5,gaseosas|agua|jugos
TXN-000636,CLI-0479,2021-03-28,71.68,2,gaseosas|agua
TXN-000637,CLI-0058,2021-03-28,248.14,7,gaseosas|agua|jugos
TXN-000638,CLI-0176,2021-03-28,347.92,6,gaseosas|agua|jugos|energeticas
TXN-000639,CLI-0363,2021-03-28,160.74,3,gaseosas|agua
TXN-000640,CLI-0147,2021-03-28,94.15,5,gaseosas|agua
TXN-000641,CLI-0374,2021-03-28,132.95,5,gaseosas|agua
TXN-000642,CLI-0358,2021-03-29,223.41,8,gaseosas|agua|jugos|energeticas
TXN-000643,CLI-0490,2021-03-29,249.33,7,gaseosas|agua|jugos|energeticas
TXN-000644,CLI-0360,2021-03-29,84.12,4,gaseosas|agua
TXN-000645,CLI-0010,2021-03-29,188.38,5,gaseosas|agua|jugos
TXN-000646,CLI-0490,2021-03-29,243.49,9,gaseosas|agua|jugos|energeticas
TXN-000647,CLI-0069,2021-03-29,376.58,9,gaseosas|agua|jugos|energeticas
TXN-000648,CLI-0363,2021-03-29,150.29,4,gaseosas|agua
TXN-000649,CLI-0460,2021-03-29,127.66,5,gaseosas|agua|jugos
TXN-000650,CLI-0408,2021-03-29,97.65,5,gaseosas|agua
TXN-000651,CLI-0435,2021-03-29,72.86,4,gaseosas|agua
TXN-000652,CLI-0324,2021-03-30,170.4,6,gaseosas|agua|jugos
TXN-000653,CLI-0122,2021-03-30,305.82,3,gaseosas|agua|jugos
TXN-000654,CLI-0116,2021-03-30,170.92,5,gaseosas|agua|jugos
TXN-000655,CLI-0116,2021-03-30,194.09,7,gaseosas|agua|jugos|energeticas
TXN-000656,CLI-0297,2021-03-31,310.88,10,gaseosas|agua|jugos|energeticas
TXN-000657,CLI-0453,2021-03-31,176.95,4,gaseosas|agua
TXN-000658,CLI-0292,2021-03-31,238.9,6,gaseosas|agua|jugos|energeticas
TXN-000659,CLI-0122,2021-03-31,325.18,8,gaseosas|agua|jugos|energeticas
TXN-000660,CLI-0176,2021-03-31,379.51,7,gaseosas|agua|jugos
TXN-000661,CLI-0300,2021-03-31,133.03,7,gaseosas|agua|jugos
TXN-000662,CLI-0408,2021-03-31,91.45,7,gaseosas|agua|jugos
TXN-000663,CLI-0231,2021-03-31,140.02,6,gaseosas|agua
TXN-000664,CLI-0358,2021-03-31,209.1,11,gaseosas|agua|jugos|energeticas
TXN-000665,CLI-0411,2021-03-31,135.17,5,gaseosas|agua|jugos
TXN-000666,CLI-0240,2021-03-31,90.59,2,gaseosas|agua
TXN-000667,CLI-0111,2021-03-31,321.2,6,gaseosas|agua|jugos
TXN-000668,CLI-0282,2021-04-01,104.96,6,gaseosas|agua|jugos
TXN-000669,CLI-0453,2021-04-01,210.44,2,gaseosas|agua
TXN-000670,CLI-0027,2021-04-01,189.58,7,gaseosas|agua|jugos
TXN-000671,CLI-0124,2021-04-01,455.72,8,gaseosas|agua|jugos
TXN-000672,CLI-0223,2021-04-01,124.12,4,gaseosas|agua
TXN-000673,CLI-0341,2021-04-01,447.94,10,gaseosas|agua|jugos|energeticas
TXN-000674,CLI-0160,2021-04-01,161.56,4,gaseosas|agua
TXN-000675,CLI-0209,2021-04-01,105.97,5,gaseosas|agua|jugos
TXN-000676,CLI-0209,2021-04-01,102.28,4,gaseosas|agua
TXN-000677,CLI-0103,2021-04-02,145.76,5,gaseosas|agua|jugos
TXN-000678,CLI-0201,2021-04-02,253.7,6,gaseosas|agua|jugos
TXN-000679,CLI-0064,2021-04-02,180.96,7,gaseosas|agua|jugos
TXN-000680,CLI-0005,2021-04-02,371.03,9,gaseosas|agua|jugos|energeticas
TXN-000681,CLI-0209,2021-04-02,98.52,4,gaseosas|agua
TXN-000682,CLI-0267,2021-04-02,138.64,8,gaseosas|agua|jugos
TXN-000683,CLI-0069,2021-04-02,370.42,6,gaseosas|agua|jugos
TXN-000684,CLI-0072,2021-04-02,310.31,11,gaseosas|agua|jugos|energeticas
TXN-000685,CLI-0116,2021-04-02,215.25,5,gaseosas|agua|jugos|energeticas
TXN-000686,CLI-0479,2021-04-02,98.52,3,gaseosas|agua
TXN-000687,CLI-0014,2021-04-03,179.73,7,gaseosas|agua|jugos
TXN-000688,CLI-0490,2021-04-03,279.13,5,gaseosas|agua|jugos|energeticas
TXN-000689,CLI-0200,2021-04-03,464.83,4,gaseosas|agua|jugos
TXN-000690,CLI-0064,2021-04-03,210.54,4,gaseosas|agua
TXN-000691,CLI-0136,2021-04-03,139.65,6,gaseosas|agua|jugos
TXN-000692,CLI-0116,2021-04-03,208.66,7,gaseosas|agua|jugos|energeticas
TXN-000693,CLI-0281,2021-04-03,377.13,7,gaseosas|agua|jugos
TXN-000694,CLI-0292,2021-04-03,251.17,6,gaseosas|agua|jugos|energeticas
TXN-000695,CLI-0176,2021-04-03,374.54,8,gaseosas|agua|jugos
TXN-000696,CLI-0456,2021-04-03,382.65,7,gaseosas|agua|jugos|energeticas
TXN-000697,CLI-0005,2021-04-03,368.92,7,gaseosas|agua|jugos
TXN-000698,CLI-0223,2021-04-03,107.01,6,gaseosas|agua|jugos
TXN-000699,CLI-0044,2021-04-03,197.17,4,gaseosas|agua
TXN-000700,CLI-0201,2021-04-03,250.33,6,gaseosas|agua|jugos
TXN-000701,CLI-0072,2021-04-03,260.75,5,gaseosas|agua|jugos
TXN-000702,CLI-0195,2021-04-04,163.78,4,gaseosas|agua|jugos
TXN-000703,CLI-0371,2021-04-04,145.94,4,gaseosas|agua
TXN-000704,CLI-0449,2021-04-04,116.06,7,gaseosas|agua|jugos
TXN-000705,CLI-0435,2021-04-04,86.14,8,gaseosas|agua|jugos
TXN-000706,CLI-0080,2021-04-04,105.76,2,gaseosas|agua
TXN-000707,CLI-0421,2021-04-04,420.78,5,gaseosas|agua|jugos
